Map,MapIndex,NameSingle,NamePlural,a0,Count,Adds,a1,PAR,MAR,XP,Gold,b0,b1,b2,Str,Def,Dex,HP,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,sp0,sl0,sp1,sl1,sp2,sl2,sp3,sl3,sp4,sl4,sp5,sl5,sp6,sl6,sp7,sl7,sp8,sl8,sp9,sl9
19,31,Bronze Ogre,Bronze Ogres,2,3,1,25,0,60,75,115,11,3,1,24,10,30,60,2,2,5,9,40,1,0,0,115,2,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
19,32,Bronze Ogre,Bronze Ogres,2,2,2,25,0,60,75,115,11,3,1,24,10,30,60,2,2,5,9,40,1,0,0,115,2,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
19,33,Bronze Ogre,Bronze Ogres,2,1,2,25,0,60,75,115,11,3,1,24,10,30,60,2,2,5,9,40,1,0,0,115,2,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
19,34,Cockatrice,Cockatrices,1,3,1,60,35,0,60,125,1,5,1,30,13,250,200,16,6,2,3,6,0,2,4,6,1,1,0,6,2,0,0,15,4,8,8,12,4,6,6,1,4,1,2,10,5,20,4,4,4,9,4
19,35,Cockatrice,Cockatrices,0,2,2,50,40,0,75,150,1,5,1,32,14,285,250,20,7,2,3,6,0,4,4,6,1,2,0,6,2,0,0,15,5,8,9,12,5,6,7,1,5,1,3,10,6,20,5,4,5,9,4
19,36,Cockatrice,Cockatrices,1,1,1,40,45,0,80,175,1,5,1,32,14,285,250,20,7,2,3,6,0,4,4,6,1,2,0,6,2,0,0,15,5,8,9,12,5,6,7,1,5,1,3,10,6,20,5,4,5,9,4
19,37,Nightmare,Nightmares,0,1,1,50,0,0,180,450,10,6,1,32,15,120,600,21,6,0,4,83,0,8,0,2,2,3,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
19,38,Nightmare,Nightmares,1,1,1,40,0,0,180,450,10,6,1,32,15,120,600,21,6,0,4,83,0,8,0,2,2,3,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
19,39,Nightmare,Nightmares,0,1,1,30,0,0,200,475,10,6,1,36,16,140,700,24,6,0,3,83,0,9,0,2,2,4,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,0,Ornery Gnome Thief,Ornery Gnome Thieves,3,3,3,100,15,30,270,110,2,4,1,29,11,35,160,5,6,5,9,40,2,5,0,115,3,3,0,65,1,2,0,12,4,12,6,8,3,8,3,8,3,19,2,20,1,20,1,8,4,7,10
20,1,Ornery Gnome Thief,Ornery Gnome Thieves,1,3,2,100,18,30,290,130,2,4,1,34,12,45,201,6,6,5,8,40,2,6,0,66,3,4,0,101,1,3,0,12,4,8,3,8,3,8,3,19,2,20,2,6,5,6,5,8,5,7,10
20,2,Ornery Gnome Thief,Ornery Gnome Thieves,2,2,3,100,20,30,290,130,2,4,1,34,12,45,201,6,6,5,8,40,2,6,0,66,3,4,0,101,1,3,0,12,4,8,3,8,3,8,3,19,2,20,2,6,5,6,5,8,5,7,10
20,3,Ornery Gnome Thief,Ornery Gnome Thieves,3,1,2,100,23,30,290,150,2,4,1,34,12,45,201,6,6,5,8,40,2,6,0,66,3,4,0,101,1,3,0,12,4,8,3,8,3,8,3,19,2,20,2,6,5,6,5,8,5,7,10
20,4,Ornery Gremlin Thief,Ornery Gremlin Thieves,0,1,2,110,25,35,290,150,2,7,1,35,12,60,205,5,8,7,7,40,5,1,0,102,0,5,0,65,1,6,0,21,4,8,6,10,4,1,2,8,5,20,2,19,2,6,4,8,4,11,4
20,5,Ornery Gremlin Thief,Ornery Gremlin Thieves,1,2,1,110,25,35,310,150,2,7,1,35,12,60,205,5,8,7,7,40,5,1,0,102,0,5,0,65,1,6,0,21,4,8,6,10,4,1,2,8,5,20,2,19,2,6,4,8,4,11,4
20,6,Ornery Gremlin Thief,Ornery Gremlin Thieves,2,2,0,120,25,35,310,150,2,7,1,35,12,60,205,5,8,7,7,40,5,1,0,102,0,5,0,65,1,6,0,21,4,8,6,10,4,1,2,8,5,20,2,19,2,6,4,8,4,11,4
20,7,Ornery Gremlin Thief,Ornery Gremlin Thieves,3,1,1,130,25,35,350,160,2,7,1,35,12,60,205,5,8,7,7,40,5,1,0,102,0,5,0,65,1,6,0,21,4,8,6,10,4,1,2,8,5,20,2,19,2,6,4,8,4,11,4
20,8,Pincer Cobra,Pincer Cobras,0,3,3,30,0,0,280,215,4,6,1,30,16,60,180,6,2,3,5,3,3,3,0,15,255,255,2,17,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,9,Pincer Cobra,Pincer Cobras,1,4,2,30,0,0,280,215,4,6,1,30,16,60,180,6,2,3,5,3,3,3,0,15,255,255,2,17,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,10,Pincer Cobra,Pincer Cobras,1,3,2,20,0,0,300,225,4,6,1,30,16,60,180,6,2,3,5,3,3,3,0,15,255,255,2,17,0,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,11,Pincer Cobra,Pincer Cobras,0,2,2,20,0,0,300,225,4,6,1,36,18,90,200,6,2,3,5,3,4,3,0,15,255,254,2,17,0,10,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,12,Nightmare,Nightmares,0,3,2,20,0,25,250,450,10,6,1,32,15,120,600,21,6,0,4,83,0,8,0,2,2,3,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,13,Nightmare,Nightmares,1,2,2,20,0,25,250,450,10,6,1,32,15,120,600,21,6,0,4,83,0,8,0,2,2,3,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,14,Nightmare,Nightmares,0,1,2,15,0,25,275,475,10,6,1,36,16,140,700,24,6,0,3,83,0,9,0,2,2,4,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,15,Nightmare,Nightmares,0,3,2,15,0,25,275,475,10,6,1,36,16,140,700,24,6,0,3,83,0,9,0,2,2,4,0,1,2,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,16,Minotaur,Minotaurs,1,2,3,50,0,12,245,425,10,5,1,27,16,70,400,5,3,3,4,103,255,6,0,103,0,3,0,11,3,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,17,Minotaur,Minotaurs,0,2,2,45,0,12,250,450,10,5,1,29,17,90,500,6,4,2,4,103,255,8,0,103,0,4,0,11,3,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,18,Minotaur,Minotaurs,1,2,3,45,0,12,250,450,10,5,1,29,17,90,500,6,4,2,4,103,255,8,0,103,0,4,0,11,3,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,19,Minotaur,Minotaurs,0,1,2,40,0,12,260,475,10,5,1,31,18,120,600,7,4,2,4,103,255,10,0,103,0,8,0,11,3,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,20,Spit Spider,Spit Spiders,0,3,2,45,0,0,290,225,5,6,2,60,19,145,400,5,6,0,2,3,0,250,1,3,2,18,0,18,4,6,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,21,Spit Spider,Spit Spiders,1,2,2,40,0,0,290,225,5,6,2,60,19,145,400,5,6,0,2,3,0,250,1,3,2,18,0,18,4,6,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,22,Spit Spider,Spit Spiders,0,1,2,30,0,0,325,250,5,6,2,70,20,180,600,5,6,0,2,3,0,249,1,3,2,36,0,18,4,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,23,Spit Spider,Spit Spiders,0,2,1,30,0,0,325,250,5,6,2,70,20,180,600,5,6,0,2,3,0,249,1,3,2,36,0,18,4,8,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,24,Phantasm,Phantasms,1,1,1,75,50,0,325,250,1,5,1,28,16,275,700,60,10,0,2,67,0,7,0,67,1,4,0,67,2,2,0,8,12,6,8,4,5,3,7,9,6,10,7,0,5,6,6,4,4,7,7
20,25,Lich,Liches,1,1,0,0,75,50,700,5000,8,6,1,60,20,500,1500,25,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,10,1,8,1,6,21,9,4,7,4,6,20,7,10,10,9,8
20,26,Polar Bear,Polar Bears,1,3,4,40,0,0,200,200,3,5,1,24,12,125,125,25,2,0,4,1,4,1,0,2,2,0,0,2,0,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,27,Gargoyle,Gargoyles,1,3,2,40,35,20,260,710,1,6,1,47,19,460,700,60,11,0,1,2,1,12,0,2,1,7,0,2,2,5,0,1,7,1,9,4,6,4,7,0,5,6,10,8,12,3,7,20,6,9,7
20,28,Spinorpion,Spinorpions,0,3,3,15,0,0,270,300,5,7,1,48,22,260,500,12,3,0,2,2,6,8,0,13,1,20,0,14,0,0,1,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,29,Wind Knight,Wind Knights,0,2,4,40,0,25,280,150,7,7,1,60,20,120,800,12,8,0,6,42,255,15,2,42,3,8,0,42,4,4,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,30,Silver Ogre,Silver Ogres,1,3,3,30,0,30,290,180,11,5,1,36,17,80,180,9,3,5,7,38,1,3,2,40,4,0,0,115,2,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,31,Gold Ogre,Gold Ogres,0,2,1,50,0,30,340,175,11,8,1,60,20,150,750,15,5,4,5,58,1,24,0,42,6,0,0,102,3,5,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,32,Hell Wolf,Hell Wolves,0,2,3,35,25,0,300,340,3,6,2,40,20,200,175,30,10,0,2,1,5,3,0,2,6,2,0,21,254,20,2,0,4,8,12,3,6,6,6,2,4,10,6,1,4,1,6,20,5,4,5
20,33,Hobgoblin,Hobgoblins,0,2,3,50,15,30,275,140,1,5,1,35,18,120,400,15,6,0,3,58,2,12,0,41,6,4,0,115,0,5,0,8,6,8,6,8,6,8,6,8,7,6,5,6,5,6,5,7,7,20,4
20,34,Shapeshifter,Shapeshifters,0,3,1,50,0,0,300,750,10,7,1,40,17,200,800,30,8,0,3,42,0,10,0,42,1,4,2,42,2,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,35,Bronze Ogre,Bronze Ogres,0,4,2,12,0,30,335,150,11,3,1,28,13,50,100,6,2,7,8,40,1,0,0,102,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
20,36,Mean Dwarf Thief,Mean Dwarf Thieves,0,3,3,130,18,30,340,170,2,6,1,56,18,140,530,10,8,3,5,43,5,6,0,8,254,18,2,116,255,10,0,21,6,1,5,1,6,20,6,0,8,3,7,9,4,11,10,6,7,6,8
20,37,Mean Human Thief,Mean Human Thieves,1,2,2,130,20,30,340,170,2,7,1,50,15,120,400,8,9,5,8,104,3,5,0,8,253,25,0,69,1,7,0,21,7,1,7,0,8,20,4,6,7,4,6,9,8,8,9,6,7,3,6
20,38,Mean Halfling Thief,Mean Halfling Thieves,1,1,3,130,20,30,340,170,2,8,1,50,16,130,400,8,11,11,9,104,3,7,0,8,255,14,2,69,5,4,0,21,6,1,8,10,10,20,4,3,5,6,6,7,8,8,10,8,10,11,9
20,39,Dragon,Dragons,0,1,0,0,50,40,1000,3500,9,6,1,38,20,600,1600,60,12,0,1,2,255,10,0,3,1,5,0,5,252,100,0,6,11,4,8,1,5,1,7,0,8,3,7,2,6,12,8,10,10,4,5
21,0,Tyran,Tyrans,0,3,5,100,0,0,700,875,4,7,1,65,20,80,500,12,4,0,2,42,4,6,0,3,1,12,0,20,254,30,4,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
21,1,Tyran,Tyrans,1,2,4,100,0,0,700,875,4,7,1,65,20,80,500,12,4,0,2,42,4,6,0,3,1,12,0,20,254,30,4,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
21,2,Tyran,Tyrans,1,3,3,100,0,0,700,875,4,7,1,65,20,80,500,12,4,0,2,42,4,6,0,3,1,12,0,20,254,30,4,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
21,3,Tyran,Tyrans,0,2,3,75,0,0,700,875,4,7,2,75,22,106,750,15,4,0,2,42,4,6,0,3,1,18,0,20,254,40,4,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
21,4,Saurion,Saurions,1,3,3,90,25,50,900,1025,11,5,1,60,20,70,600,7,4,2,7,42,255,12,0,42,2,8,0,42,5,3,0,20,6,9,8,1,3,1,3,1,3,7,9,8,5,8,5,11,4,0,4
21,5,Saurion,Saurions,0,4,2,80,25,50,900,1025,11,6,1,70,21,85,700,9,5,2,7,42,255,15,0,42,2,9,0,42,5,4,0,20,7,9,9,1,5,1,5,1,5,7,10,8,7,8,7,11,6,0,6
21,6,Saurion,Saurions,0,3,3,80,25,50,900,1025,11,6,1,70,21,85,700,9,5,2,7,42,255,15,0,42,2,9,0,42,5,4,0,20,7,9,9,1,5,1,5,1,5,7,10,8,7,8,7,11,6,0,6
21,7,Saurion,Saurions,1,3,1,70,25,50,900,1025,11,6,1,70,21,85,700,9,5,2,7,42,255,15,0,42,2,9,0,42,5,4,0,20,7,9,9,1,5,1,5,1,5,7,10,8,7,8,7,11,6,0,6
21,8,Basilisk,Basilisks,0,2,3,120,40,30,1050,1300,4,7,1,45,22,120,900,9,11,0,2,3,5,3,0,16,255,12,2,3,0,12,0,21,6,8,10,8,10,1,6,1,6,1,7,4,7,20,5,6,6,10,6
21,9,Basilisk,Basilisks,0,3,2,120,40,30,1050,1300,4,7,1,45,22,120,900,9,11,0,2,3,5,3,0,16,255,12,2,3,0,12,0,21,6,8,10,8,10,1,6,1,6,1,7,4,7,20,5,6,6,10,6
21,10,Basilisk,Basilisks,0,2,2,120,40,30,1050,1300,4,7,1,45,22,120,900,9,11,0,2,3,5,3,0,16,255,12,2,3,0,12,0,21,6,8,10,8,10,1,6,1,6,1,7,4,7,20,5,6,6,10,6
21,11,Basilisk,Basilisks,1,2,1,140,40,30,1050,1300,4,7,1,45,22,120,900,9,11,0,2,3,5,3,0,16,255,12,2,3,0,12,0,21,6,8,10,8,10,1,6,1,6,1,7,4,7,20,5,6,6,10,6
21,12,Basilisk,Basilisks,1,1,2,140,40,30,1050,1300,4,7,1,45,22,120,900,9,11,0,2,3,5,3,0,16,255,12,2,3,0,12,0,21,6,8,10,8,10,1,6,1,6,1,7,4,7,20,5,6,6,10,6
21,13,Basilisk,Basilisks,1,2,2,140,40,30,1050,1300,4,7,1,45,22,120,900,9,11,0,2,3,5,3,0,16,255,12,2,3,0,12,0,21,6,8,10,8,10,1,6,1,6,1,7,4,7,20,5,6,6,10,6
21,14,Basilisk,Basilisks,0,1,3,120,40,30,1050,1300,4,7,2,60,25,160,1000,9,11,0,2,3,6,4,0,16,255,18,2,3,0,15,0,21,8,8,12,8,12,1,7,1,7,1,8,4,9,20,7,6,8,10,7
21,15,Basilisk,Basilisks,0,2,1,120,40,30,1050,1300,4,7,2,60,25,160,1000,9,11,0,2,3,6,4,0,16,255,18,2,3,0,15,0,21,8,8,12,8,12,1,7,1,7,1,8,4,9,20,7,6,8,10,7
21,16,Wyvern,Wyverns,1,2,1,80,60,50,500,750,9,4,1,26,17,330,600,34,8,0,2,2,4,6,0,3,3,15,0,4,253,45,0,6,8,4,4,1,4,8,10,0,5,3,4,1,3,12,5,11,12,15,7
21,17,Wyvern,Wyverns,0,1,2,70,60,50,500,750,9,5,1,28,18,380,800,38,9,0,2,2,5,8,0,3,4,20,0,4,253,50,0,6,9,4,5,1,5,8,11,0,6,3,5,1,4,12,6,11,12,15,8
21,18,Wyvern,Wyverns,0,2,1,70,60,50,500,750,9,5,1,28,18,380,800,38,9,0,2,2,5,8,0,3,4,20,0,4,253,50,0,6,9,4,5,1,5,8,11,0,6,3,5,1,4,12,6,11,12,15,8
21,19,Wyvern,Wyverns,1,1,1,65,60,50,500,750,9,5,1,28,18,380,800,38,9,0,2,2,5,8,0,3,4,20,0,4,253,50,0,6,9,4,5,1,5,8,11,0,6,3,5,1,4,12,6,11,12,15,8
21,20,Wyvern,Wyverns,1,2,0,65,60,50,500,750,9,5,1,28,18,380,800,38,9,0,2,2,5,8,0,3,4,20,0,4,253,50,0,6,9,4,5,1,5,8,11,0,6,3,5,1,4,12,6,11,12,15,8
21,21,Wyvern,Wyverns,0,1,1,50,60,50,500,750,9,5,1,32,19,450,1000,45,9,0,2,2,5,8,0,3,4,25,0,4,253,60,0,6,10,4,6,1,6,8,12,0,7,3,6,1,4,12,6,11,12,15,9
21,22,Wyvern,Wyverns,0,1,0,50,60,50,500,750,9,5,1,32,19,450,1000,45,9,0,2,2,5,8,0,3,4,25,0,4,253,60,0,6,10,4,6,1,6,8,12,0,7,3,6,1,4,12,6,11,12,15,9
21,23,Wyvern,Wyverns,0,2,0,50,60,50,500,750,9,5,1,32,19,450,1000,45,9,0,2,2,5,8,0,3,4,25,0,4,253,60,0,6,10,4,6,1,6,8,12,0,7,3,6,1,4,12,6,11,12,15,9
21,24,Imp,Imps,1,6,2,10,40,0,380,350,1,3,1,24,10,19,40,4,4,4,4,2,1,2,0,2,1,1,0,2,1,3,0,8,3,8,3,8,1,6,2,6,2,6,2,6,2,7,2,7,2,7,2
21,25,Imp,Imps,0,5,2,10,40,0,380,350,1,3,1,28,11,24,50,6,4,4,4,2,2,3,0,2,2,2,0,2,2,3,0,8,4,8,4,8,2,6,4,6,4,6,4,6,4,7,3,7,3,7,3
21,26,Incubus,Incubi,1,3,3,25,50,0,500,500,1,4,2,40,14,64,180,14,9,2,3,40,4,3,0,40,2,6,0,40,1,8,0,8,8,8,8,6,6,6,6,1,4,1,4,11,5,11,5,3,5,10,3
21,27,Incubus,Incubi,0,3,1,25,50,0,500,500,1,4,2,44,18,94,240,16,9,2,3,40,6,5,0,40,2,8,0,40,1,12,0,8,9,6,8,1,5,11,6,10,4,20,4,8,7,6,6,1,4,11,6
21,28,Phantasm,Phantasms,1,2,3,75,60,0,600,650,1,5,1,28,16,275,700,60,10,0,2,67,0,7,0,67,1,4,0,67,2,2,0,8,12,6,8,4,5,3,7,9,6,10,7,0,5,6,6,4,4,7,7
21,29,Phantasm,Phantasms,1,3,2,75,60,0,600,650,1,6,1,32,17,300,800,75,11,0,2,67,0,8,0,67,1,5,0,67,3,3,0,8,12,6,8,4,5,3,7,9,7,10,8,0,5,8,7,6,6,4,4
21,30,Dragon,Dragons,0,1,2,0,50,35,3500,4750,9,6,1,44,20,750,3200,80,12,0,1,2,255,20,0,3,2,8,0,5,252,125,0,6,12,4,9,1,6,1,8,0,9,3,8,2,7,12,9,10,11,4,6
21,31,Dragon,Dragons,0,2,1,0,50,35,3500,4750,9,6,1,44,20,750,3200,80,12,0,1,2,255,20,0,3,2,8,0,5,252,125,0,6,12,4,9,1,6,1,8,0,9,3,8,2,7,12,9,10,11,4,6
21,32,Dragon,Dragons,0,3,0,0,50,35,3500,4750,9,6,1,44,20,750,3200,80,12,0,1,2,255,20,0,3,2,8,0,5,252,125,0,6,12,4,9,1,6,1,8,0,9,3,8,2,7,12,9,10,11,4,6
21,33,Manticore,Manticores,0,1,3,0,50,35,1300,1800,3,6,2,74,24,500,1200,80,13,2,2,1,255,50,0,2,1,17,0,2,1,17,0,8,12,10,12,0,8,4,7,4,9,4,11,12,8,1,10,1,8,20,5
21,34,Dragon,Dragons,1,1,1,0,50,35,3500,5000,9,8,1,50,20,600,4400,100,13,0,1,2,255,30,0,3,3,12,0,5,252,150,0,6,12,4,10,1,7,1,9,0,10,3,8,2,8,12,10,10,12,4,6
21,35,Were-Bear,Were-Bears,0,3,2,80,35,25,1000,1250,3,6,2,36,17,225,600,60,12,0,3,1,6,1,0,2,2,6,0,2,255,30,0,9,9,6,8,6,9,8,12,16,6,1,7,4,6,20,8,1,4,0,6
21,36,Were-Minotaur,Were-Minotaurs,1,3,4,0,0,30,900,1050,10,6,1,36,19,160,800,8,5,0,3,42,255,20,0,42,0,8,0,12,4,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
21,37,Manticore,Manticores,0,4,2,75,40,40,1250,1150,3,6,2,74,24,500,1200,80,13,2,2,1,255,50,0,2,1,17,0,2,1,17,0,8,12,10,12,0,8,4,7,4,9,4,11,12,8,1,10,1,8,20,5
21,38,Guardian of Arnakkian,Guardian of Arnakkian,0,1,0,0,90,60,2000,12500,1,6,1,36,18,330,900,90,11,0,2,67,0,9,0,67,1,6,0,67,4,4,0,8,12,6,9,4,5,3,8,9,7,10,8,0,6,20,4,6,7,4,5
21,39,Earth Elemental,Earth Elemental,0,1,0,0,85,60,2500,25000,8,11,2,60,24,700,10000,200,15,0,2,2,255,24,2,42,2,12,0,42,4,10,0,6,12,1,10,4,8,4,10,3,9,1,10,9,10,2,7,0,9,20,9
22,0,Sly Orc Ranger,Sly Orc Rangers,1,3,2,140,15,30,370,190,2,6,1,40,16,85,460,8,6,3,4,103,0,6,0,41,3,2,0,66,2,2,0,21,6,8,4,8,4,7,8,7,8,20,8,8,5,8,5,6,4,11,6
22,1,Sly Orc Ranger,Sly Orc Rangers,2,2,3,140,15,30,350,210,2,6,1,40,16,85,460,8,6,3,4,103,0,6,0,41,3,2,0,66,2,2,0,21,6,8,4,8,4,7,8,7,8,20,8,8,5,8,5,6,4,11,6
22,2,Sly Orc Ranger,Sly Orc Rangers,0,3,2,120,15,30,420,230,2,6,1,45,17,105,560,9,6,3,4,103,255,8,0,58,3,2,0,41,2,2,0,21,7,8,5,8,5,7,9,7,9,20,9,8,6,8,6,6,5,11,7
22,3,Wily Orc Ranger,Wily Orc Rangers,0,2,2,100,15,30,420,230,2,7,1,50,18,125,660,10,7,2,4,103,255,10,0,58,3,3,0,41,2,2,0,21,7,3,5,7,12,20,4,1,5,1,5,8,6,8,6,6,6,11,8
22,4,Cantankerous Dwarf Wizard,Cantankerous Dwarf Wizards,1,2,2,19,45,30,325,375,1,8,1,46,17,100,320,7,10,7,2,83,4,9,0,102,3,4,0,115,4,3,0,21,6,8,10,1,9,20,7,0,6,1,6,2,5,6,10,4,9,9,4
22,5,Cantankerous Dwarf Wizard,Cantankerous Dwarf Wizards,0,1,2,240,45,25,350,400,1,8,1,50,18,115,372,8,11,7,2,83,4,12,0,40,3,4,0,115,4,4,0,21,7,8,11,1,10,20,8,0,7,1,7,2,6,6,11,4,10,9,4
22,6,Cantankerous Gnome Wizard,Cantankerous Gnome Wizards,1,2,2,19,45,25,325,375,1,7,1,44,16,100,298,6,11,6,5,83,0,6,0,102,2,6,0,115,4,6,0,21,6,8,12,4,6,20,5,3,5,1,6,10,11,6,7,4,6,2,11
22,7,Cantankerous Gnome Wizard,Cantankerous Gnome Wizards,0,2,1,240,45,25,350,400,1,7,1,48,16,125,348,6,11,5,5,83,0,7,2,40,2,6,0,115,5,7,0,21,6,8,12,4,7,20,6,3,6,1,7,10,11,6,9,4,7,2,11
22,8,Incubus,Incubi,2,4,1,60,25,30,290,185,1,4,1,36,13,44,150,12,7,2,3,40,4,3,0,40,2,3,0,40,0,6,0,8,6,8,6,6,5,6,5,6,5,1,3,1,3,1,3,11,4,11,4
22,9,Incubus,Incubi,0,3,2,40,25,30,300,210,1,4,2,40,14,64,180,14,9,2,3,40,4,3,0,40,2,6,0,40,1,8,0,8,8,8,8,6,6,6,6,1,4,1,4,11,5,11,5,3,5,10,3
22,10,Incubus,Incubi,1,2,1,40,25,30,300,210,1,4,2,40,14,64,180,14,9,2,3,40,4,3,0,40,2,6,0,40,1,8,0,8,8,8,8,6,6,6,6,1,4,1,4,11,5,11,5,3,5,10,3
22,11,Incubus,Incubi,0,1,2,30,25,30,420,240,1,4,2,44,18,94,240,16,9,2,3,40,6,5,0,40,2,8,0,40,1,12,0,8,9,6,8,1,5,11,6,10,4,20,4,8,7,6,6,1,4,11,6
22,12,Wyvern,Wyverns,0,2,1,65,35,30,470,630,9,5,1,28,18,380,800,38,9,0,2,2,5,8,0,3,4,20,0,4,253,50,0,6,9,4,5,1,5,8,11,0,6,3,5,1,4,12,6,11,12,15,8
22,13,Wyvern,Wyverns,1,1,1,65,35,30,480,630,9,5,1,28,18,380,800,38,9,0,2,2,5,8,0,3,4,20,0,4,253,50,0,6,9,4,5,1,5,8,11,0,6,3,5,1,4,12,6,11,12,15,8
22,14,Wyvern,Wyverns,0,1,1,50,35,30,450,675,9,5,1,32,19,450,1000,45,9,0,2,2,5,8,0,3,4,25,0,4,253,60,0,6,10,4,6,1,6,8,12,0,7,3,6,1,4,12,6,11,12,15,9
22,15,Basilisk,Basilisks,0,3,2,120,25,20,500,800,4,7,2,60,25,160,1000,9,11,0,2,3,6,4,0,16,255,18,2,3,0,15,0,21,8,8,12,8,12,1,7,1,7,1,8,4,9,20,7,6,8,10,7
22,16,Basilisk,Basilisks,1,2,3,140,25,20,465,775,4,7,1,45,22,120,900,9,11,0,2,3,5,3,0,16,255,12,2,3,0,12,0,21,6,8,10,8,10,1,6,1,6,1,7,4,7,20,5,6,6,10,6
22,17,Basilisk,Basilisks,0,1,3,120,25,20,440,750,4,7,1,45,22,120,900,9,11,0,2,3,5,3,0,16,255,12,2,3,0,12,0,21,6,8,10,8,10,1,6,1,6,1,7,4,7,20,5,6,6,10,6
22,18,Manticore,Manticores,0,3,1,75,30,30,450,300,3,6,2,74,24,500,1200,80,13,2,2,1,255,50,0,2,1,17,0,2,1,17,0,8,12,10,12,0,8,4,7,4,9,4,11,12,8,1,10,1,8,20,5
22,19,Manticore,Manticores,0,2,2,75,30,30,460,300,3,6,2,74,24,500,1200,80,13,2,2,1,255,50,0,2,1,17,0,2,1,17,0,8,12,10,12,0,8,4,7,4,9,4,11,12,8,1,10,1,8,20,5
22,20,Manticore,Manticores,0,1,2,75,30,30,475,300,3,6,2,74,24,500,1200,80,13,2,2,1,255,50,0,2,1,17,0,2,1,17,0,8,12,10,12,0,8,4,7,4,9,4,11,12,8,1,10,1,8,20,5
22,21,Gargoyle,Gargoyles,0,3,1,60,25,40,500,650,1,6,1,45,18,400,600,40,10,0,1,2,0,10,0,2,0,6,0,2,1,4,0,1,6,1,8,4,5,4,6,0,5,6,10,8,11,3,7,20,5,9,6
22,22,Gargoyle,Gargoyles,1,2,2,60,25,40,430,680,1,6,1,45,18,400,600,40,10,0,1,2,0,10,0,2,0,6,0,2,1,4,0,1,6,1,8,4,5,4,6,0,5,6,10,8,11,3,7,20,5,9,6
22,23,Gargoyle,Gargoyles,0,1,2,50,25,40,430,680,1,6,1,47,19,460,700,60,11,0,1,2,1,12,0,2,1,7,0,2,2,5,0,1,7,1,9,4,6,4,7,0,5,6,10,8,12,3,7,20,6,9,7
